140, 5.628167e+01, -8.288704e+01, 1.504852e+01, 1.851969e+02, 1.689601e+02, 3.116739e+02 
141, 5.847139e+01, -8.603251e+01, 1.547686e+01, 1.842797e+02, 1.685999e+02, 3.137692e+02 
142, 6.054965e+01, -8.865957e+01, 1.642434e+01, 1.834966e+02, 1.682872e+02, 3.170573e+02 
143, 6.230113e+01, -8.998015e+01, 1.876665e+01, 1.829766e+02, 1.680845e+02, 3.226228e+02 
144, 6.366210e+01, -9.000000e+01, 2.257287e+01, 1.826802e+02, 1.679526e+02, 3.286079e+02 
145, 6.494127e+01, -9.000000e+01, 2.640695e+01, 1.823726e+02, 1.677783e+02, 3.327282e+02 
146, 6.615197e+01, -8.999848e+01, 3.018807e+01, 1.820584e+02, 1.675712e+02, 3.356975e+02 
147, 6.730217e+01, -9.000000e+01, 3.388193e+01, 1.817419e+02, 1.673394e+02, 3.379219e+02 
148, 6.839088e+01, -8.998686e+01, 3.749214e+01, 1.814291e+02, 1.670894e+02, 3.396481e+02 
149, 6.943409e+01, -8.999348e+01, 4.097295e+01, 1.811179e+02, 1.668253e+02, 3.410060e+02 
150, 7.042708e+01, -8.999609e+01, 4.434417e+01, 1.808131e+02, 1.665514e+02, 3.421018e+02 
151, 7.097661e+01, -8.898416e+01, 4.864305e+01, 1.806376e+02, 1.662733e+02, 3.432715e+02 
152, 7.199375e+01, -8.929551e+01, 5.145011e+01, 1.803096e+02, 1.659852e+02, 3.439060e+02 
153, 7.295361e+01, -8.954931e+01, 5.419628e+01, 1.799992e+02, 1.656988e+02, 3.444496e+02 
154, 7.363265e+01, -8.921904e+01, 5.740570e+01, 1.797655e+02, 1.654086e+02, 3.450186e+02 
155, 7.422463e+01, -8.878634e+01, 6.058116e+01, 1.795521e+02, 1.651168e+02, 3.455127e+02 
156, 7.549449e+01, -8.996941e+01, 6.201551e+01, 1.791733e+02, 1.648637e+02, 3.456626e+02 
157, 7.623221e+01, -9.000000e+01, 6.446206e+01, 1.789323e+02, 1.645977e+02, 3.459580e+02 
